RR;ETPP;TMC;RG;date;Time;PARi
0;3.7;11;2703;28/04/1994;483;12.9744
0;4;11.8;2727;29/04/1994;484;13.0896
0;4.1;13.8;2584;30/04/1994;485;12.4032
0;3.5;12.4;2441;01/05/1994;486;11.7168
0;4.5;11.6;2795;02/05/1994;487;13.416
6.2;4.2;13.9;2122;03/05/1994;488;10.1856
5.8;0.634473696125548;6.7;459;04/05/1994;489;2.2032
0.6;1.08713365538579;4;1008;05/05/1994;490;4.8384
0;3.3;11.2;2309;06/05/1994;491;11.0832
17.4;4.5;13.4;2679;07/05/1994;492;12.8592
8.4;1.09344002198024;6.2;868;08/05/1994;493;4.1664
0;1.7;5;1368;09/05/1994;494;6.5664
0;2.8;6.8;2191;10/05/1994;495;10.5168
15.6;3.7;11.2;1986;11/05/1994;496;9.5328
0.4;3.2;8.6;2322;12/05/1994;497;11.1456
6.2;2;9.4;1243;13/05/1994;498;5.9664
3;3;10.5;1748;14/05/1994;499;8.3904
0;3.8;10.6;2434;15/05/1994;500;11.6832
8.6;3.6;11.4;1445;16/05/1994;501;6.936
2;2.9;9.4;1854;17/05/1994;502;8.8992
7.6;1.02177086116441;8.3;696;18/05/1994;503;3.3408
3.2;2.4;9.3;1670;19/05/1994;504;8.016
1.6;1.7;8.4;1085;20/05/1994;505;5.208
0.6;2.4;10.8;1477;21/05/1994;506;7.0896
15;3;11.8;2035;22/05/1994;507;9.768
0.2;3.3;13.4;2129;23/05/1994;508;10.2192
5.8;0.836503598116738;11.2;439;24/05/1994;509;2.1072
1.6;4.3;10.8;3087;25/05/1994;510;14.8176
4.2;2.17552297570871;9.4;1504;26/05/1994;511;7.2192
0;2.7;9.9;1860;27/05/1994;512;8.928
1.4;3.2;10.8;2177;28/05/1994;513;10.4496
0.2;2.4;13.2;1458;29/05/1994;514;6.9984
0.2;3.07560901680479;13.4;1822;30/05/1994;515;8.7456
0;5.2;16.6;3044;31/05/1994;516;14.6112
0;4.4;19.8;2005;01/06/1994;517;9.624
12.6;1.34824775420075;12.7;729;02/06/1994;518;3.4992
5.4;2.72410453245386;10;1859;03/06/1994;519;8.9232
3.8;0.881356233118922;6.2;689;04/06/1994;520;3.3072
0;3.5;7.5;2630;05/06/1994;521;12.624
0;2.7;8.4;2263;06/06/1994;522;10.8624
0;3.28248111280242;14.9;1957.43268947758;07/06/1994;523;9.39567690949238
9.2;4.7;15.5;2248;08/06/1994;524;10.7904
0;3.4;7.8;2093;09/06/1994;525;10.0464
0.4;2.6;7.1;1965;10/06/1994;526;9.432
1;2;5.3;1343;11/06/1994;527;6.4464
0;2;7.3;1510;12/06/1994;528;7.248
0;3.4;11.8;1877;13/06/1994;529;9.0096
0;4.1;11.4;2871;14/06/1994;530;13.7808
0;4.2;13.5;2635;15/06/1994;531;12.648
0;5;13.9;3133;16/06/1994;532;15.0384
0;5.2;15.4;3045;17/06/1994;533;14.616
5.4;4.3;17.3;2168;18/06/1994;534;10.4064
1.8;2.3;12.9;1506;19/06/1994;535;7.2288
0.2;2.5;13.5;1541;20/06/1994;536;7.3968
0;4.36936302987776;13.6;2642;21/06/1994;537;12.6816
0;4.4;14.4;2976;22/06/1994;538;14.2848
0;5.8;17.9;3112;23/06/1994;539;14.9376
0;7.2;19.9;3049;24/06/1994;540;14.6352
19.8;1.8;15;525;25/06/1994;541;2.52
0.8;2.15450113991377;13.1;1241;26/06/1994;542;5.9568
0.2;2.2;14.3;1322;27/06/1994;543;6.3456
0;4.5;17.3;2635;28/06/1994;544;12.648
0;4.9;18;2899;29/06/1994;545;13.9152
0;5.6;19.8;2916;30/06/1994;546;13.9968
0;6.4;23;2843;01/07/1994;547;13.6464
0;6.13936541780354;21.7;2891;02/07/1994;548;13.8768
0;6.1;22.1;2901;03/07/1994;549;13.9248
0;4.6;18;2494;04/07/1994;550;11.9712
0;4.19083735788497;16.7;2248;05/07/1994;551;10.7904
0;3.6;14.9;1968;06/07/1994;552;9.4464
0;3.3;12.2;2002;07/07/1994;553;9.6096
0;2.64076331739705;11.2;1700;08/07/1994;554;8.16
0;4.9;14.8;2945;09/07/1994;555;14.136
0;5;14.6;3047;10/07/1994;556;14.6256
0;5.5;18.9;2928;11/07/1994;557;14.0544
0;5.5;18.9;2947;12/07/1994;558;14.1456
0;5.2;19.7;2716;13/07/1994;559;13.0368
0;3.2565681065563;18.5;1586;14/07/1994;560;7.6128
0;5.6;19.6;2810;15/07/1994;561;13.488
0;5.6;22;2463;16/07/1994;562;11.8224
0;6.2;23.1;2582;17/07/1994;563;12.3936
9.4;1.35353570126363;14.8;648;18/07/1994;564;3.1104
5.4;1.31613990647515;13.1;691;19/07/1994;565;3.3168
0.4;2.82893282505374;15.7;1508;20/07/1994;566;7.2384
0;4.8;14.8;2895;21/07/1994;567;13.896
0;4.8;18.2;2508;22/07/1994;568;12.0384
0;4;19;1731;23/07/1994;569;8.3088
1.2;4;17.7;2175;24/07/1994;570;10.44
0;4.4;19.2;2169;25/07/1994;571;10.4112
0;4.7;18.5;2614;26/07/1994;572;12.5472
0;5.6;20.7;2760;27/07/1994;573;13.248
19.8;4.1;19.5;1871;28/07/1994;574;8.9808
0;3.1;17.7;1375;29/07/1994;575;6.6
9.2;4.6;19.7;1847;30/07/1994;576;8.8656
50;3.69287802577932;17;2153.99418122024;31/07/1994;577;10.3391720698572
0;3.2043102722354;14.5;1919.99240533612;01/08/1994;578;9.21596354561338
0;4.6;17;2747;02/08/1994;579;13.1856
0;5.5;21.4;2602;03/08/1994;580;12.4896
0;5.8;20.8;2686;04/08/1994;581;12.8928
0;4.2;19;2338;05/08/1994;582;11.2224
0.2;5.2;21.5;2473;06/08/1994;583;11.8704
0.8;3.9;21.5;1458;07/08/1994;584;6.9984
0;4.1;20.2;2231;08/08/1994;585;10.7088
7;5.7;21.8;2180;09/08/1994;586;10.464
0.2;3.2;15.5;1684;10/08/1994;587;8.0832
23.4;1.47787172699519;12.4;829;11/08/1994;588;3.9792
0.2;3.04398560588817;14.2;1742;12/08/1994;589;8.3616
1.8;1.8;12.1;1276;13/08/1994;590;6.1248
0;3.8;13;2658;14/08/1994;591;12.7584
0;4.3;15;2611;15/08/1994;592;12.5328
0;3.9;17.4;2264;16/08/1994;593;10.8672
4.2;2.2;15.6;1163;17/08/1994;594;5.5824
5.8;1.64538722724377;13.1;907;18/08/1994;595;4.3536
0;4.28725470844809;14.3;2520;19/08/1994;596;12.096
0;4.3;17.8;2444;20/08/1994;597;11.7312
2.4;4.9;20.1;2106;21/08/1994;598;10.1088
0.4;4.35733017059906;20.4;2472.23659642263;22/08/1994;599;11.8667356628286
0;4.1;19;2028;23/08/1994;600;9.7344
0.6;2.4;13.9;1327;24/08/1994;601;6.3696
17.8;0.918456225628892;11.1;500;25/08/1994;602;2.4
1.6;2.88458067037541;13.9;1662;26/08/1994;603;7.9776
0;4.40007025513339;16;2432;27/08/1994;604;11.6736
0;2.4469281528364;14.8;1328;28/08/1994;605;6.3744
0;3.1;16.1;2010;29/08/1994;606;9.648
17;2.5;16;1623;30/08/1994;607;7.7904
3.8;3;16.7;1716;31/08/1994;608;8.2368
7.6;2.33366376765418;12;1430;01/09/1994;609;6.864
0.2;1.12162648370961;10.9;651;02/09/1994;610;3.1248
0;2.5;9.4;2185;03/09/1994;611;10.488
0.6;2.4;10.6;1863;04/09/1994;612;8.9424
0;3.18437583972828;12.5;1966;05/09/1994;613;9.4368
0;3.1;16.5;2040;06/09/1994;614;9.792
84.2;0.884604206720991;14.4;368;07/09/1994;615;1.7664
3.6;0.845308956398001;9.6;505;08/09/1994;616;2.424
0.4;1.9;10.1;1231;09/09/1994;617;5.9088
0.2;1.6;11.9;1002;10/09/1994;618;4.8096
3.6;1.4;14.4;759;11/09/1994;619;3.6432
7.6;1.4488157709048;15.4;684;12/09/1994;620;3.2832
15.6;2.08568884613594;12.3;1243;13/09/1994;621;5.9664
14.4;1.23083190011716;8;875;14/09/1994;622;4.2
11.2;0.611494626228363;6.7;440;15/09/1994;623;2.112
14.8;0.27756073118231;3.1;292;16/09/1994;624;1.4016
5.2;0.848757317851637;4.4;762;17/09/1994;625;3.6576
0.6;0.284354979566623;2.4;329;18/09/1994;626;1.5792
9.4;1.8;6.2;1821;19/09/1994;627;8.7408
9;0.49129377432369;7.6;308;20/09/1994;628;1.4784
3.4;1.1;6.5;1131;21/09/1994;629;5.4288
49.8;1.16062080668806;11.4;657;22/09/1994;630;3.1536
39.6;1.02913502948232;14.4;459;23/09/1994;631;2.2032
0;2.8;12.1;1519;24/09/1994;632;7.2912
0;2.5;11.8;1782;25/09/1994;633;8.5536
0.6;1.5;10.4;1340;26/09/1994;634;6.432
1.2;1.43914060732228;10.4;901;27/09/1994;635;4.3248
0;2.41849962805854;11.1;1552;28/09/1994;636;7.4496
1.4;1;11.4;810;29/09/1994;637;3.888
2.6;1.38880735744273;13.4;726;30/09/1994;638;3.4848
1.6;1.31394416745889;12.8;702;01/10/1994;639;3.3696
8.6;1.52942880094619;11.4;913;02/10/1994;640;4.3824
5.8;0.530769376460377;9.2;285;03/10/1994;641;1.368
0;1.4;7.7;1267;04/10/1994;642;6.0816
0;1.5;3;1752;05/10/1994;643;8.4096
0;2.2;6.5;1723;06/10/1994;644;8.2704
0;2;6.8;1262;07/10/1994;645;6.0576
0;1.7;7.8;1575;08/10/1994;646;7.56
0;2.1;10;1375;09/10/1994;647;6.6
0.2;0.5;10.9;576;10/10/1994;648;2.7648
0;1.92938462621692;14;1046;11/10/1994;649;5.0208
0.6;1.43651798831884;13.4;757;12/10/1994;650;3.6336
0;2.40597974264708;15.5;1263;13/10/1994;651;6.0624
0;2.9;13.9;1316;14/10/1994;652;6.3168
0;3;13.8;1411;15/10/1994;653;6.7728
0;1.8;10.4;1389;16/10/1994;654;6.6672
0;1.9937667649553;9.2;1383;17/10/1994;655;6.6384
0;1.7;8.9;1400;18/10/1994;656;6.72
49.4;0.329809036139079;8.4;156;19/10/1994;657;0.7488
8.4;0.323314092451309;7.4;180;20/10/1994;658;0.864
0;0.93568357821127;6.4;724;21/10/1994;659;3.4752
11.6;0.1;8.2;388;22/10/1994;660;1.8624
13.8;0.697121770237375;7.2;489;23/10/1994;661;2.3472
5.6;0.613361046272575;5.9;476;24/10/1994;662;2.2848
12.8;0.44652522467141;6.2;322;25/10/1994;663;1.5456
4;0.619505929751829;4.3;558;26/10/1994;664;2.6784
22.4;0.3;3.7;940;27/10/1994;665;4.512
4.2;0.295909310549327;3.6;289;28/10/1994;666;1.3872
1.6;0.630907955866866;2.9;646;29/10/1994;667;3.1008
0.2;0.361088708631561;8.1;189;30/10/1994;668;0.9072
0.2;1.1;11.1;1153;31/10/1994;669;5.5344
0.2;0.670673498310985;9.2;390;01/11/1994;670;1.872
0;0.5;9.8;877;02/11/1994;671;4.2096
0;0.9;11.4;673;03/11/1994;672;3.2304
103.4;0.3;11.1;102;04/11/1994;673;0.4896
7.8;0;7.8;192;05/11/1994;674;0.9216
0;1.13438900816431;6;915;06/11/1994;675;4.392
0;0.5;6.2;509;07/11/1994;676;2.4432
0;0.2;6.5;958;08/11/1994;677;4.5984
8.8;0.5;7.5;253;09/11/1994;678;1.2144
39.2;0.509111368629392;5.3;412;10/11/1994;679;1.9776
0.8;0.316131993257833;4.8;261;11/11/1994;680;1.2528
2.6;0.540437575259282;4.8;462;12/11/1994;681;2.2176
1.4;0.412420188098363;6.4;286;13/11/1994;682;1.3728
0;0.945209658225753;5.7;771;14/11/1994;683;3.7008
10.6;0.713003444544708;6.9;515;15/11/1994;684;2.472
20.6;0.449921571923631;7.6;275;16/11/1994;685;1.32
5.4;0.33470233867206;6.1;231;17/11/1994;686;1.1088
34;0.164101195739962;3.9;154;18/11/1994;687;0.7392
0.6;0.338860467728045;8.4;163;19/11/1994;688;0.7824
0;0.8;12.2;860;20/11/1994;689;4.128
0;0.6;10.9;676;21/11/1994;690;3.2448
0;0.7;8.4;694;22/11/1994;691;3.3312
0;0.4;6.6;852;23/11/1994;692;4.0896
0;0.2;7.9;819;24/11/1994;693;3.9312
0;0.883837922424252;4.4;794;25/11/1994;694;3.8112
0;0.3;4;628;26/11/1994;695;3.0144
0;0.146048957506451;4.4;121;27/11/1994;696;0.5808
0;0.4;6.4;568;28/11/1994;697;2.7264
0;0.5;6.5;742;29/11/1994;698;3.5616
0;0.777624456131623;6.9;568;30/11/1994;699;2.7264
0;0.769372548690955;6.5;580;01/12/1994;700;2.784
0;0.2;6.9;345;02/12/1994;701;1.656
0;0.3;8;486;03/12/1994;702;2.3328
0;0.5;9.4;323;04/12/1994;703;1.5504
4.8;0.303238308868877;7.6;158;05/12/1994;704;0.7584
0;0.631795852023409;2.5;671;06/12/1994;705;3.2208
4;0.1;3.5;521;07/12/1994;706;2.5008
0.4;0.3;3.5;435;08/12/1994;707;2.088
14;0.23294468529052;6.7;127;09/12/1994;708;0.6096
0.2;0.306676066870253;5.4;231;10/12/1994;709;1.1088
0;0.802468064496418;7.1;579;11/12/1994;710;2.7792
0;0.4;9.4;716;12/12/1994;711;3.4368
0;0.6;9.6;724;13/12/1994;712;3.4752
0;0.24489114685786;2;307;14/12/1994;713;1.4736
0;0;0.8;735;15/12/1994;714;3.528
0;0;0;606;16/12/1994;715;2.9088
0;0;1.1;495;17/12/1994;716;2.376
1;0;0.4;609;18/12/1994;717;2.9232
1.2;0.430315316462883;0.2;604;19/12/1994;718;2.8992
2.2;0.0870248414657667;-0.9;270;20/12/1994;719;1.296
0;0.139840375393776;-1.4;361;21/12/1994;720;1.7328
0.2;0.1;-5.2;263;22/12/1994;721;1.2624
0;0;-5.1;243;23/12/1994;722;1.1664
0;0;-6.9;239;24/12/1994;723;1.1472
0;0;-7.4;272;25/12/1994;724;1.3056
1.4;0.0569222336770309;-2.9;343;26/12/1994;725;1.6464
1.4;0.0240663903531954;1.8;88;27/12/1994;726;0.4224
0.6;0.0750967100560146;4.1;65;28/12/1994;727;0.312
11.8;0.241933450698531;2.6;278;29/12/1994;728;1.3344
32;0.112820052338386;4;103;30/12/1994;729;0.4944
5.6;0.0935816546999691;0.6;208;31/12/1994;730;0.9984
2;0.0374790139764174;-3.2;335;01/01/1995;731;1.608
0.4;0.0538288955595609;-5.8;560;02/01/1995;732;2.688
0;0;-9.4;618;03/01/1995;733;2.9664
0;0;-7;792;04/01/1995;734;3.8016
7.4;0;-6.7;742;05/01/1995;735;3.5616
1.6;0;-4.3;335;06/01/1995;736;1.608
0.2;0.0221193434832799;-2;246;07/01/1995;737;1.1808
2.2;0.215341620482728;-2.2;507;08/01/1995;738;2.4336
0;0.171287528259363;-1.2;388;09/01/1995;739;1.8624
11.4;0.168426028603686;-0.3;335;10/01/1995;740;1.608
9.4;0.110249860500184;1.8;177;11/01/1995;741;0.8496
0.8;0;-4.9;485;12/01/1995;742;2.328
0;0;-5.7;681;13/01/1995;743;3.2688
0;0;-4.2;825;14/01/1995;744;3.96
0;0;-1.6;729;15/01/1995;745;3.4992
0;0.4;-0.3;879;16/01/1995;746;4.2192
0;0.1;0.7;561;17/01/1995;747;2.6928
17;0.0532630931274515;1.5;129;18/01/1995;748;0.6192
0;0.2;0.2;773;19/01/1995;749;3.7104
2.6;0.135141850437817;1.4;219;20/01/1995;750;1.0512
2;0.354372452041638;0.7;489;21/01/1995;751;2.3472
7.2;0.6;4.5;232;22/01/1995;752;1.1136
20.6;0.108374366266833;3.9;102;23/01/1995;753;0.4896
6.6;0.450001816485256;2.4;495;24/01/1995;754;2.376
1.8;0.0549223406379997;3.5;64;25/01/1995;755;0.3072
10.2;0.10274989990151;3.3;116;26/01/1995;756;0.5568
1.2;0.396392150164376;1.3;500;27/01/1995;757;2.4
13.6;0.272419090180167;2.2;326;28/01/1995;758;1.5648
13.6;0.446262814558969;3.5;436;29/01/1995;759;2.0928
5;0.288252757103867;3.3;294;30/01/1995;760;1.4112
0;0.4;2.1;907;31/01/1995;761;4.3536
1.8;1.1;5.7;1047;01/02/1995;762;5.0256
0.8;0.18041332541122;1.6;258;02/02/1995;763;1.2384
0;0.3;2.1;905;03/02/1995;764;4.344
2.4;0.241616411865382;1.3;336;04/02/1995;765;1.6128
2.2;0.387072811328375;5.3;305;05/02/1995;766;1.464
0;1.3170304945149;7;1004;06/02/1995;767;4.8192
0;1.48219147246133;7.5;1105;07/02/1995;768;5.304
13.6;0.623068583597782;4.7;541;08/02/1995;769;2.5968
4.8;0.188929996434368;1.9;254;09/02/1995;770;1.2192
2.8;0.325102992151706;2;389;10/02/1995;771;1.8672
0.8;0.281476000512362;3;300;11/02/1995;772;1.44
0;0.4;5.5;785;12/02/1995;773;3.768
12.4;0.225320434263903;4.7;183;13/02/1995;774;0.8784
5;1.15110907929287;3.9;1075;14/02/1995;775;5.16
15;0.245593054145833;5.7;168;15/02/1995;776;0.8064
8.2;1;4;744;16/02/1995;777;3.5712
17.6;0.245524570894336;3.3;253;17/02/1995;778;1.2144
1.8;0.388401302082602;-0.4;596;18/02/1995;779;2.8608
0;0.2;-0.2;1194;19/02/1995;780;5.7312
0;1.1;7;1357;20/02/1995;781;6.5136
3;0.710953778641038;5.6;574;21/02/1995;782;2.7552
0;0.8;0.8;1363;22/02/1995;783;6.5424
7.8;0.260206186537143;0.7;386;23/02/1995;784;1.8528
46;0.176528133919732;2.5;217;24/02/1995;785;1.0416
22.2;0.265266409241213;5.1;205;25/02/1995;786;0.984
2.4;0.31735294815781;-1.5;587;26/02/1995;787;2.8176
0;0.9;-2.7;1539;27/02/1995;788;7.3872
0;1;-0.8;1416;28/02/1995;789;6.7968
0;1.3;1.4;1592;01/03/1995;790;7.6416
4.2;0.432254821233655;1.3;538;02/03/1995;791;2.5824
9.4;0.477346101070137;-1.3;769;03/03/1995;792;3.6912
1.4;0.527926812365304;-3.4;1036;04/03/1995;793;4.9728
15.4;0.416729878048804;-1;672;05/03/1995;794;3.2256
4.6;0.494666584169612;-1.2;782;06/03/1995;795;3.7536
3;0.815331880870686;-0.5;1102;07/03/1995;796;5.2896
4;0.994104112050781;-0.6;1322;08/03/1995;797;6.3456
0;1;0;1576;09/03/1995;798;7.5648
0;2.2;2.9;1811;10/03/1995;799;8.6928
0;2.4;6.6;1595;11/03/1995;800;7.656
0;1.7;6.1;1764;12/03/1995;801;8.4672
0;2.1;6.3;1737;13/03/1995;802;8.3376
0;1.9;3.4;1865;14/03/1995;803;8.952
4.6;0.324202677656703;0.7;456;15/03/1995;804;2.1888
1.8;0.867126834078208;0.2;1095;16/03/1995;805;5.256
6;0.380791855684879;3.1;392;17/03/1995;806;1.8816
4.6;0.474447320118158;5.1;390;18/03/1995;807;1.872
17.4;1.15550198866966;6.4;908;19/03/1995;808;4.3584
0;1.4;-0.4;1703;20/03/1995;809;8.1744
0;1.6;-0.8;1891;21/03/1995;810;9.0768
0;2.7;2.2;1951;22/03/1995;811;9.3648
0;3;6;2117;23/03/1995;812;10.1616
0;2.2;6.3;1985;24/03/1995;813;9.528
0;1.24755936107329;3.9;1165;25/03/1995;814;5.592
0.2;2.18007503650691;6.1;1795;26/03/1995;815;8.616
7.2;0.14318614587184;1.9;207;27/03/1995;816;0.9936
10.8;1.6;-2;1641;28/03/1995;817;7.8768
3.2;0.585799027461334;0;794;29/03/1995;818;3.8112
0;2;-2.2;2123;30/03/1995;819;10.1904
0;1.3;-1.5;1252;31/03/1995;820;6.0096
0;1.1648075229517;4.5;1043;01/04/1995;821;5.0064
0;3;9.4;2250;02/04/1995;822;10.8
0;3.1;10.5;2261;03/04/1995;823;10.8528
0;3;11.1;2222;04/04/1995;824;10.6656
0.2;3.2905296628184;10.7;2202;05/04/1995;825;10.5696
0;2.34325004524775;9.8;1597;06/04/1995;826;7.6656
0;2.5;8.1;2257;07/04/1995;827;10.8336
0;2.6;6.8;1668;08/04/1995;828;8.0064
0;3.2;4.2;2437;09/04/1995;829;11.6976
0;3.3;6.8;2075;10/04/1995;830;9.96
0;3.3;6.9;2416;11/04/1995;831;11.5968
0;3.9;8.4;2470;12/04/1995;832;11.856
0;2.8;4.9;2000;13/04/1995;833;9.6
0;3.1;3.3;2515;14/04/1995;834;12.072
0.2;2.8;4.6;2154;15/04/1995;835;10.3392
0;1.6;2.3;956;16/04/1995;836;4.5888
0.2;1.39523328691355;4.7;1236;17/04/1995;837;5.9328
0;1.55907649696627;6.2;1261;18/04/1995;838;6.0528
6.8;1.5558507537684;4.4;1407;19/04/1995;839;6.7536
0;2.5;2.3;2234;20/04/1995;840;10.7232
10.2;1.6;5;1015;21/04/1995;841;4.872
0.2;2.9;3;2665;22/04/1995;842;12.792
0.4;2;3.6;1273;23/04/1995;843;6.1104
11.8;0.626666522259842;4.1;575;24/04/1995;844;2.76
13;0.19062320906423;1.8;260;25/04/1995;845;1.248
4;0.344146877495854;3;361;26/04/1995;846;1.7328
1.2;1.51406013534854;6.9;1172;27/04/1995;847;5.6256
0;2.6;8.7;1923;28/04/1995;848;9.2304
13.8;1.52986165340282;7.4;1150;29/04/1995;849;5.52
0;1.65778335640593;8.4;1183;30/04/1995;850;5.6784
0;3.6;9.7;2663;01/05/1995;851;12.7824
0;3.7;12.5;2316;02/05/1995;852;11.1168
0;5;13.6;2658;03/05/1995;853;12.7584
0;4.7;12.1;2817;04/05/1995;854;13.5216
0;4.5;12.9;2802;05/05/1995;855;13.4496
0;4.9;14.5;2564;06/05/1995;856;12.3072
1;3.9;13.2;1916;07/05/1995;857;9.1968
0;4.2;12.9;2693;08/05/1995;858;12.9264
0;4.3;11.6;2865;09/05/1995;859;13.752
0;4.2;10.6;2726;10/05/1995;860;13.0848
21.6;2.2;8.8;1348;11/05/1995;861;6.4704
24;1.5409616377235;8.1;1112;12/05/1995;862;5.3376
0.8;0.593159390409996;-0.3;826;13/05/1995;863;3.9648
0;2;1.8;1660;14/05/1995;864;7.968
7.8;2.7;5.1;1203;15/05/1995;865;5.7744
11;0.940332485929753;8.8;610;16/05/1995;866;2.928
11.2;0.984649321873585;7.2;722;17/05/1995;867;3.4656
8.8;1.11749674808769;8.9;740;18/05/1995;868;3.552
0;2.2;3.5;1916;19/05/1995;869;9.1968
0;2;4;1539;20/05/1995;870;7.3872
0;3.6;6.2;2918;21/05/1995;871;14.0064
0;4.4;9.2;2914;22/05/1995;872;13.9872
0;5;11.9;2378;23/05/1995;873;11.4144
0;5;13.5;2106;24/05/1995;874;10.1088
20.8;1.99405330985873;12;1199;25/05/1995;875;5.7552
0;2.15506289662471;11;1374;26/05/1995;876;6.5952
0;4.1;12.4;2561;27/05/1995;877;12.2928
3.2;5.7;16.5;2981;28/05/1995;878;14.3088
0.8;1.72930454233464;12.3;1003;29/05/1995;879;4.8144
0.8;2.43325208981854;9.9;1655;30/05/1995;880;7.944
4;0.776820102193555;6.8;572;31/05/1995;881;2.7456
0;3;9.4;1863;01/06/1995;882;8.9424
2.4;2.74349011469903;8.9;1974;02/06/1995;883;9.4752
0.4;2.6;10.1;1830;03/06/1995;884;8.784
1.2;2.12183258185932;9.4;1464;04/06/1995;885;7.0272
0;3.7;10.5;2265;05/06/1995;886;10.872
0;1.8;7.9;1197;06/06/1995;887;5.7456
0;3.7;10.6;2622;07/06/1995;888;12.5856
5.4;1.76806630485327;9.3;1207;08/06/1995;889;5.7936
0;3.9;9.9;2714;09/06/1995;890;13.0272
11.2;0.854443791962955;7.4;607;10/06/1995;891;2.9136
1;1.49183311467394;7.2;1133;11/06/1995;892;5.4384
0;2.6;8.9;1696;12/06/1995;893;8.1408
2.8;1.8;6;1431;13/06/1995;894;6.8688
0;2.5;5.9;2056;14/06/1995;895;9.8688
0;2.6;7.2;2012;15/06/1995;896;9.6576
0;3.6;8.2;2694;16/06/1995;897;12.9312
1.2;4.3;10.8;2769;17/06/1995;898;13.2912
2.6;1.12567646973107;9.8;703;18/06/1995;899;3.3744
0;4.9;16.5;2989;19/06/1995;900;14.3472
23.6;4.2;19.1;1936;20/06/1995;901;9.2928
9;2.8;16.5;1472;21/06/1995;902;7.0656
0;4.9;16.3;2619;22/06/1995;903;12.5712
0;3.3;8;2236;23/06/1995;904;10.7328
0;3.4;9.3;2304;24/06/1995;905;11.0592
0;4.7;12.1;2956;25/06/1995;906;14.1888
0;5;14.2;3137;26/06/1995;907;15.0576
0;4.4;18.8;2071;27/06/1995;908;9.9408
0.4;2.6;16.5;1190;28/06/1995;909;5.712
0.2;4.7;16.6;2614;29/06/1995;910;12.5472
0;4.6;17.8;2357;30/06/1995;911;11.3136
36;4.6;18.5;2316;01/07/1995;912;11.1168
4.8;3.5;16.2;1867;02/07/1995;913;8.9616
6.2;2.7;13;1411;03/07/1995;914;6.7728
0.2;2.6;12.1;1487;04/07/1995;915;7.1376
0;3.1;12.9;1769;05/07/1995;916;8.4912
0;4;13.1;2513;06/07/1995;917;12.0624
0;4.8;16.1;2740;07/07/1995;918;13.152
0;5.8;17.8;2974;08/07/1995;919;14.2752
0;6.4;18.6;2955;09/07/1995;920;14.184
4.6;6.1;20.1;2568;10/07/1995;921;12.3264
0;2.4;15;1288;11/07/1995;922;6.1824
0;4.1;15.2;2475;12/07/1995;923;11.88
10;5.1;19.8;2305;13/07/1995;924;11.064
0.4;3;15.9;1581;14/07/1995;925;7.5888
3.8;2.9;14.6;1625;15/07/1995;926;7.8
2.4;3.9;15.3;2147;16/07/1995;927;10.3056
0;4.4;13.9;2824;17/07/1995;928;13.5552
0;4.5;15.2;2754;18/07/1995;929;13.2192
0;5.4;18.2;2914;19/07/1995;930;13.9872
0.4;6.4;22.4;2856;20/07/1995;931;13.7088
0;5.8;23.2;2664;21/07/1995;932;12.7872
2.6;1.7;18;621;22/07/1995;933;2.9808
0;4.9;14.6;2871;23/07/1995;934;13.7808
0;5.3;17;2949;24/07/1995;935;14.1552
0;7.1;21.8;2821;25/07/1995;936;13.5408
11.8;4.1;20.7;1802;26/07/1995;937;8.6496
0;3.6;16;2074;27/07/1995;938;9.9552
0;3;14.1;1922;28/07/1995;939;9.2256
0;5.1;18;2762;29/07/1995;940;13.2576
0;4.7;17.9;2570;30/07/1995;941;12.336
7.4;4.1;17.8;2041;31/07/1995;942;9.7968
0;3.9;17.1;2044;01/08/1995;943;9.8112
0;5;19.5;2481;02/08/1995;944;11.9088
0;5.5;21;2557;03/08/1995;945;12.2736
0;4.9;19.5;2471;04/08/1995;946;11.8608
14.2;4.7;19;2262;05/08/1995;947;10.8576
18.4;1.6;15.8;676;06/08/1995;948;3.2448
7.4;2.5;14.5;1363;07/08/1995;949;6.5424
7.6;1.8;12.1;1158;08/08/1995;950;5.5584
0;3.9;13.8;2641;09/08/1995;951;12.6768
0.6;4.2;17.8;1970;10/08/1995;952;9.456
0.2;3.5;18.5;1670;11/08/1995;953;8.016
0;4;18;2304;12/08/1995;954;11.0592
0.2;3.5;18;1843;13/08/1995;955;8.8464
0;3.8;14.5;2421;14/08/1995;956;11.6208
0;3.7;12.8;2276;15/08/1995;957;10.9248
0;3.9;13.9;2462;16/08/1995;958;11.8176
0;4.5;15;2583;17/08/1995;959;12.3984
0;2.8;14.9;1488;18/08/1995;960;7.1424
7.2;3;15.9;1767;19/08/1995;961;8.4816
0.4;2.7;15.7;1475;20/08/1995;962;7.08
0.2;3.1;15.3;1869;21/08/1995;963;8.9712
0.2;2.5;15.1;1383;22/08/1995;964;6.6384
2;2.2;14.5;1399;23/08/1995;965;6.7152
0.2;2.3;14.8;1340;24/08/1995;966;6.432
0;1.3;10.8;964;25/08/1995;967;4.6272
0;2.7;15.3;1368;26/08/1995;968;6.5664
0;1.2;10.4;803;27/08/1995;969;3.8544
0;3.1;10.1;1968;28/08/1995;970;9.4464
0.2;2.7;9.8;1856;29/08/1995;971;8.9088
0;2.1;9.9;1136;30/08/1995;972;5.4528
0;2.8;8.9;2165;31/08/1995;973;10.392
